id_text,text_name,version,l_no,text
c.5.3.1,The debate between Hoe and Plough,,1,e {ŋeš}al-e {ŋeš}al-e {ŋeš}al-e sa la₂-e
c.5.3.1,The debate between Hoe and Plough,,2,{ŋeš}al-e {ŋeš}asal₂-e zu₂ {ŋeš}ma-nu-e
c.5.3.1,The debate between Hoe and Plough,,3,{ŋeš}al-e {ŋeš}šinig-e zu₂ ŋiš-ab-ba-ke₄
c.5.3.1,The debate between Hoe and Plough,,4,{ŋeš}al-e zu₂ ₂-e zu₂ ₄-e
c.5.3.1,The debate between Hoe and Plough,,5,{ŋeš}al-e dumu ukur₃-ra šag₄ {tug₂}niŋ₂-dara₂ kar-re
c.5.3.1,The debate between Hoe and Plough,,6,{ŋeš}al-e {ŋeš}apin-na du₁₄ ga-na nam-mi-ŋar
c.5.3.1,The debate between Hoe and Plough,,7,{ŋeš}al-e {ŋeš}apin-na a-da-min₃ dug₄-ga
c.5.3.1,The debate between Hoe and Plough,,8,{ŋeš}al-e {ŋeš}apin-na gu₃ am₃-ma-de₂-e
c.5.3.1,The debate between Hoe and Plough,,9,{ŋeš}apin i₃-gid₂-de₃-en gid₂-da-zu nam-ŋu₁₀
c.5.3.1,The debate between Hoe and Plough,,10,i₃-lagab-be₂-en lagab-ba-zu nam-ŋu₁₀
c.5.3.1,The debate between Hoe and Plough,,11,a u₃-ba-ni-ib-e₃ nu-mu-e-da-an-uš₂-en
c.5.3.1,The debate between Hoe and Plough,,12,sahar {ŋeš}dusu-e nu-mu-e-da-an-si-si
c.5.3.1,The debate between Hoe and Plough,,13,im nu-barag-e-en šeg₁₂ nu-du₃-e-en
c.5.3.1,The debate between Hoe and Plough,,14,uš ki nu-ŋa₂-ŋa₂-an e₂ nu-du₃-du₃-en
c.5.3.1,The debate between Hoe and Plough,,15,e₂-ŋar₈ sumun-na ur₂-bi nu-us₂-en
c.5.3.1,The debate between Hoe and Plough,,16,ur₃ lu₂ zid-da-ke₄ e₂ nu-um-ŋa₂-ŋa₂-an
c.5.3.1,The debate between Hoe and Plough,,17,{ŋeš}apin sila daŋal-la si nu-um-sa₂-sa₂-en
c.5.3.1,The debate between Hoe and Plough,,18,{ŋeš}apin i₃-gid₂-de₃-en gid₂-da-zu nam-ŋu₁₀
c.5.3.1,The debate between Hoe and Plough,,19,i₃-lagab-be₂-en lagab-ba-zu nam-ŋu₁₀
c.5.3.1,The debate between Hoe and Plough,,20,{ŋeš}apin-e {ŋeš}al-e gu₃ am₃-ma-de₂-e
c.5.3.1,The debate between Hoe and Plough,,21,ŋe₂₆-e {ŋeš}apin-e a₂ gal-e dim₂-ma šu gal-e keše₂-da
c.5.3.1,The debate between Hoe and Plough,,22,saŋ-tun₃ mah a-a {d}en-lil₂-la₂-me-en
c.5.3.1,The debate between Hoe and Plough,,23,engar zid nam-lu₂-ulu₃-me-en
c.5.3.1,The debate between Hoe and Plough,,24,ezen-ŋu₁₀ itid šu-numun-a a-šag₄-ga ak-da-bi
c.5.3.1,The debate between Hoe and Plough,,25,lugal-e gud im-ma-ab-gaz-e udu im-ma-ab-šar₂-re
c.5.3.1,The debate between Hoe and Plough,,26,kaš bur-ra-am₃ mu-e-de₂
c.5.3.1,The debate between Hoe and Plough,,27,lugal-e a ur₄-a mu-e-de₆
c.5.3.1,The debate between Hoe and Plough,,28,{kuš}ub₃ {kuš}a₂-la₂-e šeg₁₁ ši-im-ma-gi₄-gi₄
c.5.3.1,The debate between Hoe and Plough,,28A,
c.5.3.1,The debate between Hoe and Plough,,29,lugal-e a₂-ŋu₁₀ šu bi₂-in-du₈
c.5.3.1,The debate between Hoe and Plough,,30,gud-ŋu₁₀ {ŋeš}šudul-e si ba-ni-in-sa₂
c.5.3.1,The debate between Hoe and Plough,,31,barag-barag gal-gal zag-ŋu₁₀-ta im-da-sug₂-sug₂-ge-eš
c.5.3.1,The debate between Hoe and Plough,,32,kur-kur-re u₆ dug₃-ge-eš mu-e
c.5.3.1,The debate between Hoe and Plough,,33,uŋ₃-e igi hul₂-la mu-un-ši-bar-bar-re
c.5.3.1,The debate between Hoe and Plough,,34,ab-sin₂ gub-ba-ŋu₁₀ edin me-te-aš bi₂-ib-ŋal₂
c.5.3.1,The debate between Hoe and Plough,,35,išin-na a-šag₄-ga ŋal₂-la-ŋu₁₀-uš
c.5.3.1,The debate between Hoe and Plough,,36,maš₂-anše lu-a {d}šakkan₂-na im-ši-gam-e-de₃-eš
c.5.3.1,The debate between Hoe and Plough,,37,še šeŋ₆-ŋa₂ kiŋ₂-ŋa₂ gub-ba-ŋu₁₀-uš
c.5.3.1,The debate between Hoe and Plough,,37A,{urud}bulug-gur₁₀ niŋ₂ kalag-ga a-da-min₃ mu-e
