id_text	text_name	version	l_no	text
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		1-13	O my king, great bull with splendid limbs, dragon with a lion's eyes! Shepherd Šulgi, great bull with splendid limbs, dragon with a lion's eyes! Bull-calf born in the cattle-pen of abundance, thriving there! Mighty one fit for heroism, the ornament of his Land! Righteous man, invested with justice by Utu! Fierce leopard who feeds on rich milk, rampant bull who was born to be a great beast! A lapis-lazuli beard, a holy breast -- marvellous to behold! O king, joy of the royal tiara! Šulgi, ornament of the legitimate crown, wearing the diadem of godhead, named by An with a good name! Good shepherd, endowed with strength by Enlil, Šulgi, the beloved of Ninlil's heart!
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		14-17	O, my king, who is as mighty as you, and who rivals you? Indeed, who is there who from birth is as richly endowed with understanding as you? May your heroism shine forth, and may your might be respectfully praised!
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		18-31	You destroy the offspring of XX. You are mighty, XX. You are brave, XX. When in the E-kur XX, in the hostile foreign lands you plunder cities; like a panting lion, you XX; like a cheetah, you XX; a dragon, you XX;  You hurl angry words against the people of the foreign lands that are hostile to Nanna. You are adorned with splendid horns, like a virile wild bull born to be a great wild bull. You are a chariot, a waggon set on the road. Like a noble ass, by your vigorous running you bring joy to Enlil.
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		32-35	You are as strong as an ildag tree planted by the side of a watercourse. You are a sweet sight, like a fertile meš tree laden with colourful fruit. You are cherished by Ninegala, like a date palm of holy Dilmun. You have a pleasant shade, like a sappy cedar growing amid the cypresses.
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		36-39	O, my king, who is as mighty as you, and who rivals you? Indeed, who is there who from birth is as richly endowed with understanding as you? May your heroism shine forth, and may your might be respectfully praised!
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		40-52	Shepherd Šulgi, when your seed was placed in the holy womb, your mother Ninsumun gave birth to you; your personal god, holy Lugalbanda, fashioned you; Mother Nintur nurtured you; An named you with a good name; Enlil lifted your head; Ninlil loved you. The princely son of the E-kur XX. The king, the holy barge which traverses the sky, Nanna, the lord XX, Suen XX.
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		53-60	Nudimmud XX like small trees. He cherished you like an ildag tree XX, like a meš tree or a palm-tree. At that time, XX An XX wrote a tablet for you and decreed a fate for you. Ninlil's heart was soothed with prayers and supplications. The gods of heaven, with their ready approval, came to heaven, where the fates are decreed. Enlil, the king of all the lands, gave you shepherdship over the Land, in the south and in the highlands.
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		61-134	O, my king, who is as mighty as you, and who rivals you? Indeed, who is there who from birth is as richly endowed with understanding as you? May your heroism shine forth, and may your might be respectfully praised!
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		135-149	You hero, after stepping on the XX, you roared at the foreign land hostile to Nanna. Hurl your battle-cry at the XX of Enlil! My king, XX  XX, great bull XX.
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		150-176	I, the king, XX upon the foreign lands a mighty yoke XX of heroism XX, I subject their people to destruction. After setting my foot on the neck of the foreign lands, I make XX on the rebel lands. After knocking down XX like XX, and placing my foot on his head, I make him die amid dripping blood XX. Against their XX, my battle-axe gnashes and gnashes its teeth like a sharp-toothed beast. Against their XX, which are well fitted with XX axes of meteoric iron and XX gold ore, like a XX snake my mouth brings forth venom. I cut off from his strength the strong one who resorts to his strength. My XX against their warriors as if they were fish. XX the small net over their runners, I catch them like gazelles in the woods. Having XX like fire (?) against their tireless runners, I make them fall violently into a trap set with a net like wild asses. I place XX on their boastful ones in the battle. My fierce weapons pour forth venom into them like a serpent ready to bite. After tearing out the entrails of its XX who are still alive, I make the man coiling like an attacking XX snake sink his head in the dust, like an ailing, neglected (?) bull. I make their little ones who survive eat bitter dust as long as they live, like the locust which consumes everything.
t.2.4.2.04	A praise poem of Šulgi (Šulgi D)		177-189	I raise my spear against the XX, I set up my emblems at the border of the foreign lands. I fill my quiver, and my bow is stretched, ready to shoot, like a raging serpent. Barbed arrows flash before me like lightning. Like scudding bats, XX arrows fly into the mouth of battle. Slingstones rain down on their people; clay bullets clatter on their backs like hammerstones. With my throw-stick and sling I catch like swallows the crushed people of the rebel lands. My XX weapon sharpens its teeth at the head of the Land.
