id_text	text_name	version	l_no	text
t.1.8.2.1	Lugalbanda in the mountain cave		A1-19	When in ancient days heaven was separated from earth, when in ancient days that which was fitting XX, when after the ancient harvests XX barley was eaten (?), when boundaries were laid out and borders were fixed, when boundary-stones were placed and inscribed with names, when dykes and canals were purified, when XX wells were dug straight down; when the bed of the Euphrates, the plenteous river of Unug, was opened up, when XX, when XX, when holy An removed XX, when the offices of en and king were famously exercised at Unug, when the sceptre and staff of Kulaba were held high in battle -- in battle, Inana's game; when the black-headed were blessed with long life, in their settled ways and in their XX, when they presented the mountain goats with pounding hooves and the mountain stags beautiful with their antlers to Enmerkar son of Utu --
t.1.8.2.1	Lugalbanda in the mountain cave		A20-34	-- now at that time the king set his mace towards the city, Enmerkar son of Utu prepared an XX expedition against Aratta, the mountain of the holy divine powers. He was going to set off to destroy the rebel land; the lord began a mobilization of his city. The herald made the horn signal sound in all the lands. Now levied Unug took the field with the wise king, indeed levied Kulaba followed Enmerkar. Unug's levy was a flood, Kulaba's levy was a clouded sky. As they covered the ground like heavy fog, the dense dust whirled up by them reached up to heaven. As if to rooks on the best seed, rising up, he called to the people. Each one gave his fellow the sign.
t.1.8.2.1	Lugalbanda in the mountain cave		A35-46	Their king went at their head, to go at the XX of the army. Enmerkar went at their head, to go at the XX of the army.  XX gu-nida emmer-grain to grow abundantly. When the righteous one who takes counsel with Enlil i.e. Enmerkar took away the whole of Kulaba, like sheep they bent over at the slope of the mountains, XX at the edge of the hills they ran forward like wild bulls. He sought XX at the side -- they recognised the way. He sought XX.
t.1.8.2.1	Lugalbanda in the mountain cave		A47-58	Five days passed. On they sixth day they bathed. XX on the seventh day they entered the mountains. When they had crossed over on the paths -- an enormous flood billowing upstream into a lagoon XX Their ruler i.e. Enmerkar, riding on a storm, Utu's son, the good bright metal, stepped down from heaven to the great earth. His head shines with brilliance, the barbed arrows flash past him like lightning; at his side the bronze pointed axe of his emblem shines for him, he strides forward keenly with the pointed axe, like a dog set on consuming a corpse.
t.1.8.2.1	Lugalbanda in the mountain cave		A59-70	At that time there were seven, there were seven -- the young ones, born in Kulaba, were seven. The goddess Uraš had borne these seven, the Wild Cow had nourished them with milk. They were heroes, living in Sumer, they were princely in their prime. They had been brought up eating at the god An's table. These seven were the overseers for those that are subordinate to overseers, were the captains for those that are subordinate to captains were the generals for those that are subordinate to generals. They were overseers of 300 men, 300 men each; they were captains of 600 men, 600 men each; they were generals of seven šar (25,200) of soldiers, 25,200 soldiers each. They stood at the service of the lord as his élite troops.
t.1.8.2.1	Lugalbanda in the mountain cave		A71-86	Lugalbanda, the eighth of them, XX was washed in water. In awed silence he went forward, XX he marched with the troops. When they had covered half the way, covered half the way, a sickness befell him there, 'head sickness' befell him. He jerked like a snake dragged by its head with a reed; his mouth bit the dust, like a gazelle caught in a snare. No longer could his hands return the hand grip, no longer could he lift his feet high. Neither king nor contingents could help him. In the great mountains, crowded together like a dustcloud over the ground, they said: Let them bring him to Unug. But they did not know how they could bring him. Let them bring him to Kulaba. But they did not know how they could bring him. As his teeth chattered (?) in the cold places of the mountains, they brought him to a warm place there.
t.1.8.2.1	Lugalbanda in the mountain cave		A87-122	XX a storehouse, they made him an arbour like a bird's nest. XX dates, figs and various sorts of cheese; they put sweetmeats suitable for the sick to eat, in baskets of dates, and they made him a home. They set out for him the various fats of the cowpen, the sheepfold's fresh cheese, butter XX, as if laying a table for the holy place, the valued place i.e. as if for a funerary offering. Directly in front of the table they arranged for him beer for drinking, mixed with date syrup and rolls XX with butter. Provisions poured into leather buckets, provisions all put into leather bags -- his brothers and friends, like a boat unloading from the harvest-place, placed stores by his head in the mountain cave. They XX water in their leather waterskins. Dark beer, alcoholic drink, light emmer beer, wine for drinking which is pleasant to the taste, they distributed by his head in the mountain cave as on a stand for waterskins. They prepared for him incense resin, XX resin, aromatic resin, ligidba resin and first-class resin on pot-stands in the deep hole; they suspended them by his head in the mountain cave. They pushed into place at his head his axe whose metal was tin, imported from the Zubi mountains. They wrapped up by his chest his dagger of iron imported from the Gig (Black) mountains. His eyes -- irrigation ditches, because they are flooding with water -- holy Lugalbanda kept open, directed towards this. The outer door of his lips -- overflowing like holy Utu -- he did not open to his brothers. When they lifted his neck, there was no breath there any longer. His brothers, his friends took counsel with one another:
t.1.8.2.1	Lugalbanda in the mountain cave		A123-127	If our brother rises like Utu from bed, then the god who has smitten him will step aside and, when he eats this food, when he drinks (?) this, will make his feet stable. May he bring him over the high places of the mountains to brick-built Kulaba.
t.1.8.2.1	Lugalbanda in the mountain cave		A128-132	But if Utu calls our brother to the holy place, the valued place i.e. the hereafter, the health of his limbs will leave (?) him. Then it will be up to us, when we come back from Aratta, to bring our brother's body to brick-built Kulaba.
t.1.8.2.1	Lugalbanda in the mountain cave		A133-140	Like the dispersed holy cows of Nanna, as with a breeding bull when, in his old age, they have left him behind in the cattle pen, his brothers and friends abandoned holy Lugalbanda in the mountain cave; and with repeated tears and moaning, with tears, with lamentation, with grief and weeping, Lugalbanda's older brothers set off into the mountains.
