id_text	text_name	version	l_no	text
t.1.8.1.5	Gilgameš and Huwawa (Version A)		1-3	Now the lord once decided to set off for the mountain where the man lives; Lord Gilgameš decided to set off for the mountain where the man lives. He spoke to his slave Enkidu:
t.1.8.1.5	Gilgameš and Huwawa (Version A)		4-7	Enkidu, since a man cannot pass beyond the final end of life, I want to set off into the mountains, to establish my renown there. Where renown can be established there, I will establish my renown; and where no renown can be established there, I shall establish the renown of the gods.
t.1.8.1.5	Gilgameš and Huwawa (Version A)		8-12	His slave Enkidu answered him: My lord, if today you are going to set off into the mountains, Utu should know about it from us.  1 ms. adds: If you are going to to set off into the Mountains of Cedar-felling, Utu should know about it from us.  Utu, youthful Utu, should know about it from us. A decision that concerns the mountains is Utu's business. A decision that concerns the Mountains of Cedar-felling is the business of youthful Utu. Utu should know about it from us.
t.1.8.1.5	Gilgameš and Huwawa (Version A)		13-16	Gilgameš  prepared  2 mss. have instead: took hold of  a white kid.  He clasped a brown kid, a sacrificial animal, close to his breast.  1 ms. has instead: He XX a brown kid.  In his hand he held a holy staff before his nose, as he addressed Utu of heaven:
t.1.8.1.5	Gilgameš and Huwawa (Version A)		17-18	Utu, I am going to set off into the mountains! May you be my helper! I am going to set off into the Mountains of Cedar-felling! May you be my helper!
t.1.8.1.5	Gilgameš and Huwawa (Version A)		19-20	From heaven Utu replied to him: Young man, you are noble already in your own right -- but what would you want with the mountains?
t.1.8.1.5	Gilgameš and Huwawa (Version A)		21-33	Utu, I have something to say to you -- a word in your ear! I greet you -- please pay attention! In my city people are dying, and hearts are full of distress. People are lost -- that fills me with  1 ms. adds: wretched  dismay. I craned my neck over the city wall: corpses in the water make the river almost overflow. That is what I see. That will happen to me too -- that is the way things go. No one is tall enough to reach heaven; no one can reach wide enough to stretch over the mountains. Since a man cannot pass beyond the final end of life, I want to set off into the mountains, to establish my renown there. Where renown can be established there, I will establish my renown; and where no renown can be established there, I shall establish the renown of the gods.
t.1.8.1.5	Gilgameš and Huwawa (Version A)		34-47	Utu accepted his tears as a fitting gift. As befits a compassionate person, he turned to him full of compassion: Now there are seven warriors, sons of a single mother. The first, their eldest brother, has lion's paws and eagle's talons. The second is a XX snake, XX. The third is a dragon snake, XX. The fourth blazes with fire XX. The fifth is a XX snake, XX. The sixth 1 ms. adds:, a shackle that XX the rebel lands in the hills,  beats at the flanks of the mountains  like a battering flood  1 ms. has instead:, floodwater that destroys all . The seventh XX flashes like lightning, and no one can deflect  it  1 ms. has instead: its power . 1 ms. adds 4 lines:   another ms. adds instead 6 lines:  XX kingship XX. Nisaba has bestowed XX on you in addition. They XX, and know the routes on earth. They will help you find the XX of the way.  They should guide you to the place in the mountains where the boats have to be pulled from the water!  The warrior, youthful Utu, gave these seven to Gilgameš.  3 mss. have instead the line, placed after line 43: These seven the warrior, youthful Utu, gave to Lord Gilgameš.  The feller of cedars was filled with joy; Lord Gilgameš was filled with joy.
t.1.8.1.5	Gilgameš and Huwawa (Version A)		48-51	In his city he had the horn sounded for single men; similarly for two together he made them call out. Let him who has a household go to his household! Let him who has a mother go to his mother! Let bachelor males, types like me,  4 mss. add: -- fifty of them --  join me at my side!
t.1.8.1.5	Gilgameš and Huwawa (Version A)		52-60	Whoever had a household went to his household. Whoever had a mother went to his mother. Bachelor males, types like him -- there were fifty -- joined him at his side. He made his way to the blacksmith's, and had them cast XX weapons and axes, the strength of warriors. Then he made his way to the deeply shaded plantations, where he had ebony trees felled, and halub trees, apricot trees, and box trees. He XX to his fellow-citizens who were going with him.  1 ms. adds: Warriors, sons of a single mother XX.  The first, their eldest brother, has lion's paws and eagle's claws. They will guide him to the place in the mountains where the boats have to be pulled from the water.
