id_text	text_name	version	l_no	text
t.1.4.3	Dumuzid's dream		1-4	His heart was full of tears as he went out into the countryside. The lad's heart was full of tears as he went out into the countryside. Dumuzid's heart was full of tears as he went out into the countryside. He carried with him his  1 ms. adds: shepherd's  stick on his shoulder, sobbing all the time:
t.1.4.3	Dumuzid's dream		5-14	Grieve, grieve, O countryside, grieve! O countryside, grieve! O marshes, cry out! O XX crabs of the river, grieve! O frogs of the river, cry out! My mother will call to me, my mother, my Durtur, will call to me, my mother will call to me for five things, my mother will call to me for 10 things: if she does not know the day when I am dead, you, O countryside, can inform my mother who bore me. Like my little sister may you weep for me.
t.1.4.3	Dumuzid's dream		15-18	In ancient times he lay down, in ancient times he lay down, in ancient times the shepherd lay down. When in ancient times the shepherd lay down, he lay down to dream. He woke up -- it was a dream! He shivered -- it was sleep! He rubbed his eyes, he was terrified.
t.1.4.3	Dumuzid's dream		19-24	Bring, bring, bring my sister! Bring my Ŋeštin-ana, bring my sister! Bring my scribe proficient in tablets, bring my sister! Bring my singer expert in songs, bring my singer! Bring my perspicacious girl, bring my sister! Bring my wise woman who knows the meanings of dreams, bring my sister! I will relate the dream to her.
t.1.4.3	Dumuzid's dream		25-39	A dream, my sister! A dream! In my dream, rushes were rising up for me, rushes kept growing for me; a single reed was shaking its head at me; twin reeds -- one was being separated from me. Tall trees in the forest were rising up together over me. Water was poured over my holy  coals  1 ms. has instead: brazier  for me, the cover of my holy churn was removed, my holy drinking cup was torn down from the peg where it hung, my shepherd's stick disappeared from me. An owl (?) took a lamb from the sheep house, a falcon caught a sparrow on the reed fence, my male goats were dragging their dark beards in the dust for me, my rams were scratching the earth with their thick legs for me. The churns were lying on their sides, no milk was being poured, the drinking cups were lying on their sides, Dumuzid was dead, the sheepfold was haunted.
t.1.4.3	Dumuzid's dream		41-55	Ŋeštin-ana answered Dumuzid: My brother, your dream is not favourable, don't tell me any more of it! Dumuzid, your dream is not favourable, don't tell me any more of it! The rushes rising up for you, which kept growing for you, are bandits rising against you from their ambush. The single reed shaking its head at you is your mother who bore you, shaking her head for you. The twin reeds of which one was being separated from you is you and I -- one will be separated from you. The tall trees in the forest rising up together over you are the evil men catching you within the walls. That water was poured over your holy coals means the sheepfold will become a house of silence. That the cover of your holy churn was removed for you means the evil man will bring it inside in his hands.
t.1.4.3	Dumuzid's dream		56-69	Your holy drinking cup torn down from the peg where it hung is you falling off the lap of the mother who bore you. That your shepherd's stick disappeared from you means the demons  will set fire to it  1 ms. has instead: will smash it . The owl (?) taking a lamb from the sheep house  is the evil man who will hit you on the cheek  1 ms. has instead: is the evil man who will destroy the sheep house . The falcon catching a sparrow on the reed fence is the big demon coming  down  1 ms. has instead: out  from the sheep house. That the churns were lying on their sides, no milk was being poured, the drinking cups were lying on their sides, that Dumuzid was dead, and the sheepfold haunted, means your hands will be bound in handcuffs, your arms will be bound in fetters. That your male goats were dragging their dark beards in the dust for you means that my hair will whirl around in the air like a hurricane for you. That your rams were scratching the earth with their thick legs for you means that I shall lacerate my cheeks with my fingernails for you as if with a boxwood needle.
t.1.4.3	Dumuzid's dream		70-82	Hardly had she spoken these words when he said, Sister, go up onto the mound, sister, go up onto the mound! Sister, when you go up onto the mound, do not go up onto the mound like an ordinary person, but lacerate  your heart  1 ms. has instead: your hair  and your liver, lacerate your clothes and your crotch, sister, and then go up onto the mound! Sister, when you go up onto the mound, look out from the mound! The evil XX, hated by men, XX a river barge! They hold in their hands the wood to bind the hands, they are identified (?) from the wood to bind the neck -- no man knows how to undo it!
t.1.4.3	Dumuzid's dream		83-86	Ama-ŋeštin-ana went up onto the mound and looked around, Ŋeštin-ana craned her neck. Her girl friend Ŋeštin-dudu advised her: The big men who bind the neck are already coming for him, they are XX coming for him!
t.1.4.3	Dumuzid's dream		87-90	My adviser and girl friend! Are they coming? Yes, I will point out to you those who bind the neck! My brother, your demons are coming for you! Duck down your head in the grass! Dumuzid, your demons are coming for you! Duck down your head in the grass!
t.1.4.3	Dumuzid's dream		91-94	My sister, I will duck down my head in the grass! Don't reveal my whereabouts to them! I will duck down my head in the short grass! Don't reveal my whereabouts to them! I will duck down my head in the tall grass! Don't reveal my whereabouts to them! I will drop down into the ditches of Arali! Don't reveal my whereabouts to them!
t.1.4.3	Dumuzid's dream		95-97	If I reveal your whereabouts to them, may your dog devour me! The black dog, your shepherd dog, the noble dog, your lordly dog, may your dog devour me!
t.1.4.3	Dumuzid's dream		98-102	She remembered (?): XX give your friend instructions about it! O my brother, may you never have a friend or comrade like XX! After the demons (?) have searched for you, XX, if he tells you XX.
