id_text	text_name	version	l_no	text
t.6.1.26	Proverbs: collection 26		A26	
t.6.1.26	Proverbs: collection 26		A27	cf. 6.1.11.56, 6.1.25.9, 6.2.5: UM 29-16-519 Seg. B l. 2 The palace bows down, but only of its own accord.
t.6.1.26	Proverbs: collection 26		A28-29	cf. 6.1.25.12, 6.2.5: YBC 9908, 5.6.1: ll. 95-96 Income XX. Expenditures never cease.
t.6.1.26	Proverbs: collection 26		A30	cf. 6.1.22: ll. 49-50, 6.2.3: UET 6/2 259, 6.2.5: UM 29-16-519 Seg. B ll. 4-5, 6.2.5: YBC 7351, 5.6.1: l. 50 Violent cursing and chasing away a son from his father's house are abominations to Ninurta.
t.6.1.26	Proverbs: collection 26		A31	cf. 6.1.03.8, 6.2.1: Ni 4122 ll. 2-5 To spit without covering it up with dust and to use the tongue at midday without protection are abominations to Utu.
t.6.1.26	Proverbs: collection 26		A32	cf. 6.1.11.66, 6.2.5: UM 29-16-519 Seg. B l. 6 To take revenge is an abomination to Ninurta.
t.6.1.26	Proverbs: collection 26		A33	Refusing to talk is an abomination to Ninurta.
t.6.1.26	Proverbs: collection 26		A34	cf. 6.1.03.118 When a man comes forward as a witness, saying: Let me tell you what I know, but does not know the relevant information, it is an abomination to Utu.
t.6.1.26	Proverbs: collection 26		A35	To remove something from its proper place is an abomination to Ninurta.
t.6.1.26	Proverbs: collection 26		A36	cf. 6.1.03.170, 6.1.25.13, 6.2.5: BM 57994 Seg. A ll. 1-3 When a man sailing downstream encounters a man whose boat is travelling upstream, to demand an inspection is an abomination to Suen.
t.6.1.26	Proverbs: collection 26		A37	cf. 6.1.01.83, 6.2.3: UET 6/2 302, 6.2.5: YBC 8713 ll. 4-5 When a trustworthy boat sets sail, Utu seeks out a trustworthy harbour for it.
t.6.1.26	Proverbs: collection 26		A38-40	Fear of god creates good fortune. Lamentation absolves sin. Offerings extend life.
t.6.1.26	Proverbs: collection 26		A41-42	cf. 6.1.01.79 I did not answer the curse uttered against me with a curse of my own. My answering a curse would be answered with another curse.
t.6.1.26	Proverbs: collection 26		B1	
t.6.1.26	Proverbs: collection 26		B2	
