id_text	text_name	version	l_no	text
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A1-17	I am the king, a wild bull of acknowledged strength, a lion with wide-open jaws! I am Šulgi, a wild bull of acknowledged strength, a lion with wide-open jaws! I am a great storm let loose from heaven, sending its splendour far and wide! I am good stock, with brindled body, engendered by a breed-bull! I am a king born from a cow, resting amid butter and milk! I am the calf of a thick-necked white cow, reared in the cow-pen! Dressed in a XX royal robe and holding out a sceptre, I am perfect for XX. I am also the good shepherd who takes joy in justice, the scourge and stick of all evil! Strength of lions, hero of battle -- I have no rivals! Handsome of limb, ferocious lion, I am perfection in warfare! Grasping a lapis-lazuli mace and a battle-axe, with long fingers I sharpen a tin knife to untie knots. In the turbulent affray of battle, in the conflict, I shoot out my tongue, a mušhuš darting out its tongue at the foreign lands, a dragon raging (?) at men.
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A18-20	I am a hero! Let them appropriately acknowledge my fame! I am a shepherd! Let them repeatedly bless me in prayer according to the heavenly stars! Let them tell in song a perfect recital of all my praiseworthy deeds!
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A21-31	Since I first arose in human form, a bull-calf born in a year of plenty and announced at a time of prosperity, nourished on good milk, my head was refulgent with the crown. As I rose over my city like Utu, suspended in its midst, I filled the E-temen-ni-guru, founded with divine powers, with princely cornelian. I touched it and made it perfect with royal hand-washing rituals. I cleansed myself in water of purification from Eridug. Its seven wisdoms attended upon me, and they were not negligent of me, the radiant heart dressed in a robe.
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A32-34	I am a hero! Let them appropriately acknowledge my fame! I am a shepherd! Let them repeatedly bless me in prayer according to the heavenly stars! Let them tell in song a perfect recital of all my praiseworthy deeds!
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A35-49	In the house of wise knowledge of the Land, I, Šulgi, king of Sumer, set a good example. My hand guides the holy reed stylus correctly.  XX the fields in the holy XX and the holy agricultural land with a lapis-lazuli measuring line, bringing in plentiful harvests, XX top-quality flax, top-quality barley. I am greatly expert in assigning work with the pickaxe and the brick-mould, in drawing plans, in laying foundations, and in writing cuneiform inscriptions on pedestals; I can make things absolutely clear on tablets of lapis lazuli. I also have a solidly based knowledge of the intelligent implementation of the counting, accounting and planning of the Land.
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A50-52	I am a hero! Let them appropriately acknowledge my fame! I am a shepherd! Let them repeatedly bless me in prayer according to the heavenly stars! Let them tell in song a perfect recital of all my praiseworthy deeds!
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A53-75	I am fair of mouth with well-formed lips. My heart XX.  I also have a solidly based knowledge of XX. In my assembly where grand deliberation takes place, where the black-headed are gathered together, a minister pays attention to messages from foreign lands. Eloquent in the assembly and refined, he  He roared like a bull.
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A76-81	I am a shepherd who, apart from being one who always makes the right decisions on what he has sworn, is also fully able to re-establish XX in the Land and to XX forcefully the house of the rebel lands; who grasps hold of the righteous as if they were great bulls, and who darts (?) out his tongue at the wicked like a snake in a terrifying place. I never frighten the just, and I never XX the evil.
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A82-84	I am a hero! Let them appropriately acknowledge my fame! I am a shepherd! Let them repeatedly bless me in prayer according to the heavenly stars! Let them tell in song a perfect recital of all my praiseworthy deeds!
t.2.4.2.03	A praise poem of Šulgi (Šulgi C)		A85-111	I am the leader living in Sumer! I am engaged in carrying out the planning! When I stand against the cities and territories of the hostile rebel lands, my battle is a hurricane that cannot be overwhelmed. When I surround their contingents from the south and cut the people off,  In the great palace, where I take decisions, when I XX a pure lamb, on the right XX favourable XX, as I XX on my great throne. In my well-established dwelling, I can tell whether to strike with weapons or not to strike with weapons. Since from birth I am also a Nintur creator deity, wise in all matters, I can recognise the omens of that extispicy in a pure place. I keep a look-out that XX. I am a lord XX, as I range about in my anger. I also have a solidly based knowledge of omens from heaped high censers. My vision enables me to be the dream-interpreter of the Land; my heart enables me to be the Ištaran god of justice of the foreign lands. I am Šulgi, good shepherd of Sumer. Like my brother and friend Gilgameš, I can recognise the virtuous and I can recognise the wicked. The virtuous gets justice in my presence, and the wicked and evil person will be carried off by XX. Who like me is able to interpret what is spoken in the heart or is articulated on the tongue?
