id_text	text_name	version	l_no	text
t.2.2.5	The lament for Unug		A1-3	The XX which had developed -- its wiping clean (?) was to be accomplished (?). The XX of heaven and earth put their divine powers XX to sleep (?).
t.2.2.5	The lament for Unug		A4-8	XX mortal man multiplied to become as numerous as the gods. When together XX had achieved a momentous decision, the XX of the gods XX. Enki and Ninki determined the consensus -- deemed worthless. Enul and Ninul assigned the fate, XX.
t.2.2.5	The lament for Unug		A9-14	When together An and Enlil had created it, that one resembled XX. When Ninlil had given it features, that one was fit for XX. When together Aruru, Suen and Enki had fashioned its limbs, that one turned pitch black, as at night, halfway through the watch, XX. All the great gods paled at its immensity and XX was brought about. Like a great wild bull which bellows mightily, that one filled the world with its roar.
t.2.2.5	The lament for Unug		A15-20	As its gigantic horns reached up to heaven, who trembled in his very core? As it was piled up over the mountains like a battle-net, who turned away? Who caused wailing and lamenting in those streets and XX? Unug, like a loyal citizen in terror, set up an alarm (and exclaimed) Rise up! Why did its hand seize Unug? Why did the benevolent eye look away? Who brought about such worry and lamenting and XX?
t.2.2.5	The lament for Unug		A21-27	That one drew nearer. That one settled upon the ground. Why would he withdraw? Who distorted Unug's good sense and deranged its good counsel? Who smashed its good udug deity? Who struck its good lamma deity too? Who desecrated the fearsome radiance which crowned it? Who brought about mob panic in Unug? Who XX sickness too? Along with the city, the foreign lands XX, who XX in the temple of Unug? That one XX.
t.2.2.5	The lament for Unug		B1-8	Who made XX? Why was XX expanded? Who made the black-headed people become so numerous? Who overthrew XX? XX was destroyed -- who restored XX? Who confronted XX? That one crushed XX. That one XX.
t.2.2.5	The lament for Unug		C1-9	XX and Utu, who in human form renders judgment at the law court of heaven, set and did not rise again. XX bore a heavy burden of sin. XX the altered verdicts of Lord Nunamnir. XX who can smite XX? XX and they approach (?). XX he brings XX forth. XX of Enlil XX. He XX and puts an end to XX.
t.2.2.5	The lament for Unug		D1-9	XX each and every one XX. XX its ways were XX. XX its destruction and demolition, XX. The XX of the gods XX attention. XX, who neglected XX, XX the city watched as the evil ghost approached. XX breathed painfully, he wept bitterly. XX there was no nodding of the head.
t.2.2.5	The lament for Unug		D10-20	He consoled himself with tears and laments -- the city trembled. A defiled hand smote him and flattened his skull -- the city collapsed. The fearsome radiance overwhelmed like XX. The proud city of all the lands became like one who spreads havoc. The faithful cowherds themselves overturned every single cattlepen. The chief shepherds themselves burned (?) every sheepfold. They built them up like grain heaps, they spread them out like grain piles, they were convulsed. XX they drenched the fields with water, they turned the city into a swamp. They did all that. Like reeds in a wasteland, life could not be revived. They brought ruination. Evil things menaced (?) the city. A hush settled over the awed hearts of its people like a cloak.
t.2.2.5	The lament for Unug		D21-33	Its good udug deities went away, its lamma deities ran off. Its lamma deity (said) Hide in the open country and they took foreign paths. The city's patron god turned against it and its shepherd abandoned it. Its guardian spirit, though not an enemy, was exiled (?) to a foreign place. Thus all its most important gods evacuated Unug, they kept away from it. They hid out in the hills and wandered (?) about in the haunted plains. In the city built upon peace, food and drink were overturned like a saman vessel. In the pasture lands a tumultuous noise arose, the asses and sheep were driven away. Elderly people and babies, taking their rest, XX in front XX. They saw XX and slaughtered (?) XX.
t.2.2.5	The lament for Unug		E1-7	He XX and opened his clenched fist. He XX and reached out his hand. The XX of Sumer, the city whose king crossed over to an enemy land, to XX. -- he smote it with the might of his weapon. He XX and turned the place into dust. He XX and piled the people up in heaps. XX, how long until its charms are restored?
t.2.2.5	The lament for Unug		E8	2nd kirugu.
t.2.2.5	The lament for Unug		E9	The XX of heaven XX and the people XX to the limits of heaven.
t.2.2.5	The lament for Unug		E10	Its ŋišgiŋal.
t.2.2.5	The lament for Unug		E11-20	He XX, stretched forth his hand and induced terror in the land. Enlil struck out with great ferocity. He announced: A deluge dashing the hoe on the ground shall be invoked. At its front war shall be a XX axe, at its rear it shall be a XX. Its overgrown hair shall be a harrow, its back shall be flames. Its countenance shall be a malevolent storm that enshrouds heaven and earth. The glint of its eyes shall be lightning that flashes far like the Anzud bird. Its mouth shall rage -- a blazing fire that extends as far as the nether world. Its tongue shall be an inferno, raining embers, that sunders the Land. Its arms shall be the majestic Anzud bird that nothing can escape when it spreads wide its talons.
t.2.2.5	The lament for Unug		E21-31	Its ribs shall be crowbars that let light pass inside like the sun's rays. Knotted at both its hips shall be city-destroying slingstones. Its great haunches shall be dripping knives, covered with gore, that make blood flow. Its muscles shall be saws that slash, its feet those of an eagle. It shall make the Tigris and Euphrates quaver, it shall make the mountains rumble. At its reverberation the hills shall be uprooted, the people shall be pitched about like sheaves, Sumer and Akkad shall shiver, they shall be flooded like a harvest crop. The foolish shall rejoice, they shall exclaim (?): Let it come -- we shall be seeing war and battle in the city, how the sacred precinct (?) is destroyed, how the walls are battered down, how the city's peace is disrupted, how among the loyal families honest men are transformed into traitors.
