id_text	text_name	version	l_no	text
t.5.5.4	The song of the hoe		1-7	Not only did the lord make the world appear in its correct form -- the lord who never changes the destinies which he determines: Enlil, who will make the human seed of the Land come  forth  3 mss. have instead: up  from the  earth  2 other mss. have instead: chamber  -- and not only did he hasten to separate heaven from earth, and hasten to separate earth from heaven, but, in order to make it possible for humans to grow in  'Where Flesh Came Forth'  2 mss. have instead: 'Where Flesh Grew'  the name of a cosmic location, he first  suspended  2 mss. have instead: raised  the axis of the world at Dur-an-ki.
t.5.5.4	The song of the hoe		8-17	He did this with the help of the hoe (al) -- and so daylight broke forth (aled). By distributing (altare) the shares of duty he established daily tasks, and for the hoe (al) and the carrying-basket wages were even established. Then Enlil praised his hoe (al), his hoe (al) wrought in gold, its top inlaid with lapis lazuli, his hoe (al) whose blade was tied on with a cord, which was adorned with silver and gold, his hoe (al), the edge of whose point (?) was a plough of lapis lazuli, whose blade was like a battering ram  standing up to a great (gal) wall  1 ms. has instead: born for a great (gal) person (?) . The lord evaluated the hoe (al), determined its future destiny and placed a holy crown on its head XX.
t.5.5.4	The song of the hoe		18-27	Here,  in  'Where Flesh Came Forth'  1 ms. has instead: 'Where Flesh Grew'  the name of a cosmic location, he set this very hoe (al) to work;  1 other ms. has instead: in 'Where Flesh Grew' the unassailable (?),  he had it place the first model of mankind in the brick mould. His Land started to break through the soil towards Enlil. He looked with favour at his black-headed people. Now the Anuna gods stepped forward to him, and did (ŋal) obeisance to him. They calmed Enlil with a prayer, for they wanted to demand (al-dug) the black-headed people from him. Ninmena, the lady who had given birth to the ruler, who had given birth to the king, now set (alŋaŋa) human reproduction going.
t.5.5.4	The song of the hoe		28-34	The leader of heaven and earth, Lord Nunamnir, named the important persons and valued (kal) persons. He formed those persons into a row and recruited them to provide for the gods. Now Enki praised Enlil's hoe (al), and the maiden Nisaba was made responsible for keeping records of the decisions. And so people took (ŋal) the shining hoes (al), the holy hoes (al), into their hands.
t.5.5.4	The song of the hoe		35-42	The E-kur, the temple of Enlil, was founded by the hoe (al). By day it was building (aldue) it, by night it caused the temple to grow (almumu). In well-founded Nibru, the hero Ninurta entered into the presence of Enlil in the inner chamber of the Tummal -- the Tummal, the  bread basket (?)  1 ms. has instead: XX masterpiece (?)  of Mother Ninlil -- the innermost chamber of the Tummal, with regular food deliveries. Holy Ninisina entered into the presence of Enlil with black kids and fruit offerings for the lord.
t.5.5.4	The song of the hoe		43-45	Next comes the Abzu, with the lions before it, where the divine powers may not be requested (al-dug): the hoe wielder (?) (altar), the good man, Lord Nudimmud, was building (aldue) the Abzu, Eridug having been chosen as the construction site (altar).
t.5.5.4	The song of the hoe		46-48	The mother of the gods, Ninhursaŋa, had the mighty (?) (altar) light of the lord live with her in Keš; she had Šul-pa-e, no less, help her with the construction work (altar).
t.5.5.4	The song of the hoe		49-51	The shrine E-ana was cleaned up by means of the hoe (al) for the lady of E-ana, the good  cow (immal)  2 mss. have instead: woman . The hoe (al) deals with ruin mounds, the hoe (al) deals with weeds.
t.5.5.4	The song of the hoe		52-55	In the city of Zabalam, the hoe (al) is Inana's workman (?). She determined the destiny of the hoe (al), with its projecting lapis-lazuli  beard  1 ms. has instead: tooth . Utu was ready to help her with her building project (altar); it is the renowned (?) building project (altar) of youthful Utu.
t.5.5.4	The song of the hoe		56-58	The lady with broad (daŋal) intelligence, Nisaba, ordered the measuring of the E-ana for a construction project (altar), and then designed her own E-hamun for construction (altar).
