id_text	text_name	version	l_no	text
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		1-2	The august lord, pre-eminent, with the most complex divine powers, almighty grandfather of all the lords --
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		3	barsud.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		4-9	-- head high, surpassing everyone, breed-bull, who makes the seeds sprout, whose name is respected, spreading great terror, whose august commands cannot be countermanded, who is imbued with awesomeness on the mountain of pure divine powers, who has taken his seat on the great throne-dais, An, the king of the gods --
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		10	šagbatuku.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		11-18	-- has looked at him with long-lasting favour, has looked at prince Lipit-Eštar with favour. He has bestowed on him a long life, he has bestowed on prince Lipit-Eštar a long life. The words of what An says are firmly established; no god would oppose them. At the place where the destinies are to be decided, all the Anuna gods gather around him.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		19	šagbatuku.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		20-21	He has made all the great divine powers manifest; the gods of heaven stand around him.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		22	2nd barsud.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		23-28	He has implemented their divine plans properly; the gods of the earth  submit themselves to him  1 ms. has instead: sit around him . With august and foremost (?) divine powers, great An has bestowed on Lipit-Eštar, son of Enlil, a kingship which is very precious.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		29	sa-gida.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		30-31	An, the great, the great god shining forth, An,  the almighty  1 ms. has instead: eminent , is indeed the support of King Lipit-Eštar.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		32	Its ŋišgiŋal  1 ms. has instead: Its ŋišgiŋal of the sa-gida .
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		33-52	In the overflowing of his heart, An has chosen him as king and blessed the royal descendant: Lipit-Eštar, on whom I bestowed power, may you lift your head high! May you spread fearsome radiance as if you were the front of a rising tempest! May your storm cover the enemy territories, the disobedient countries! You have established justice in Sumer and Akkad, and made the Land feel content. Lipit-Eštar, son of Enlil, may you shine as brilliantly as the sunlight! May concord be created under you in the established cities, settlements and dwellings! May the black-headed people, numerous as flocks, follow the right path under you! Lipit-Eštar, even in far-away foreign countries, you will be the king! Enlil has faithfully bestowed on you the princely august throne, the eternal ornament of kingship; he has made it firm for you. May you never cease to wear the crown that Suen has placed firmly on your head! Enki has adorned you with princely divine powers. Inana escorts (?) you with the garment of princeship. The friendly guardians and the protecting genii of the E-kur stand by you. May the food offerings, wine, and milk that you bring XX! Son and creature of Enlil, may everything be pleasant for you!
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		53	sa-ŋara.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		54	May you, son of Enlil, chosen in his heart by the god imbued with awesomeness, be provided abundantly with everything!
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		55	Its ŋišgiŋal.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		56-58	What An says decides a good destiny; what the great An says decides a good destiny. XX for Lipit-Eštar, son of Enlil.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		59	Its uru.
t.2.5.5.3	An adab to An for Lipit-Eštar (Lipit-Eštar C)		60	An adab of An.
